id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
6437880,哑舍,"热闹与喧嚣的摩登城市，历史在这里无声沉积。那些神话传说中亦真亦假的奇珍异宝，曾一度遗落在历史的长河里。然而，此刻，它们就在这里——名为“哑舍”的古董店。
一面古镜，连接了两千年的时光，让两个不同时空的男女命运交织。一条手链，每一颗宝石可达成一个愿望，让你找回曾经丢失的东西。一根香烛，燃烧千年，也流了千年的烛泪，只为等待自己所想的那个人。一个瓷枕，可以让你美梦成真，也会让你噩梦成真。一把利剑，不管桑海沧田，时代变迁，仍久守着几千年前的承诺。一根竹简，脆弱得不堪一击，却封印着远古强大的魔兽。一块玉像，可以交换人与人之间的灵魂，让两个人的世界完全颠倒。一尊木偶，承载着两千年的爱恋，幻化成为主人想要的世界。一粒种子，时隔两千年仍能发出芽来，只是需要用血和泪来浇灌。一把油伞，缠绕了一个幽怨的灵魂，事实其实并不如传说中的那么美好。一块长命锁，可以保佑小孩子的生命，让人长命百岁。一件赤龙服，能保持人的身体千年不腐，永世长生不老……
无意闯入的年轻医生，他与哑舍的相遇，是意外的巧合，还是注定的命运？来历成谜的古怪老板，他淡薄的笑容后，是在等待谁推开哑舍的门？哑舍里的古物，每一件都有着自己的故事，承载了许多年，无人倾听。因为，它们都不会说话……",https://dou.img.lithub.cc/book/6437880.jpg,2011-4,https://book.douban.com/subject/6437880/,7.4,,5,,"玄色,玄幻,古风",2020-08-23 15:56:26,玄色 / 2011 / 长江出版社
30205673,她的小梨窝,"人活在记忆里，爱活在爱里
许呦：
那是在盛夏的一天认识你，以为你桀骜不驯,害怕和你同桌。以为你风流成性，害怕对你动心。当我再次遇到你时做不到像朋友一样和你问候。和你有关的那段时日，你对于我，或许就是年少时候一段叙述不了，到后来也忘不了的人生插曲。
谢辞：
初遇你那天，树林青葱，阳光格外灿烂，对你情窦初开。离开你时苦不可言。当我再次遇到你，我浑身发抖只想陪你两鬓斑白。才知道你是我今生渡不过的劫，多看一眼就会心软，拥抱一下就会沦陷。",https://dou.img.lithub.cc/book/30205673.jpg,2018-5,https://book.douban.com/subject/30205673/,6,,5,,,2020-08-23 15:55:24,唧唧的猫 / 2018 / 百花洲文艺出版社
30262797,情书六十页,高一开学，林软万万没想到，自己能被分进传说中的远程教育直播班。更没想到，同桌是她窥窗三年的风云人物周漾。周漾：“我的新同桌有点可爱，想亲。”,https://dou.img.lithub.cc/book/30262797.jpg,2018-6-1,https://book.douban.com/subject/30262797/,6,,5,,,2020-08-23 15:54:52,不止是颗菜 / 2018 / 青岛出版社
30208357,为你点亮每一颗星,她出生的第一天，面对的就是被抛弃的命运。母亲改嫁，父亲过世，四岁的她就成了这个世界的孤儿，和奶奶相依为命。直到跟随奶奶进入林家，她本以为这里会是动荡生活的终结，却没想到，这把她推进了更深的深渊。她憎恨林家，一并恨了那个一意孤行爱着她的少年。她穷极手段，一心把她恨的每一个人都拖入地狱。那个少年却只想守护她，为她点亮每一颗星。,https://dou.img.lithub.cc/book/30208357.jpg,2017-8-1,https://book.douban.com/subject/30208357/,0,,5,,,2020-08-23 15:47:39,锦年 / 2017 / 天津人民出版社
24754316,最好的我们,"你总是说青春从不曾永远，而那时候的我们，就是最好的我们。
这一次，我们和整个青春做告别。
八月长安全新力作。
你还记得高中时的同桌吗？那个少年有世界上最明朗的笑容，那个女生有世界上最好看的侧影。高中三年，两个人的影子和粉笔灰交织在一起，黑白分明，在记忆里面转圈。本书以怀旧的笔触讲述了女主角耿耿和男主角余淮同桌三年的故事，耿耿余淮，这么多年一路走过的成长故事极为打动人心，整个故事里有的都是在成长过程中细碎的点点滴滴，将怀旧写到了极致，将记忆也写到了极致。",https://dou.img.lithub.cc/book/24754316.jpg,2013-8-5,https://book.douban.com/subject/24754316/,8.8,,5,,"八月长安,青春,最好的我们,青春文学,成长,校园",2020-08-23 01:06:54,八月长安 / 2013 / 湖南文艺出版社
1449352,朝花夕拾,"《小引》
《狗·猫·鼠》
《阿长与山海经》
《二十四孝图》
《五猖会》
《无常》
《从百草园到三味书屋》
《父亲的病》
《琐记》
《藤野先生》
《范爱农》
《后记》",https://dou.img.lithub.cc/book/1449352.jpg,1973-4,https://book.douban.com/subject/1449352/,9.1,,5,,"朝花夕拾,现代文学,鲁迅,文学",2020-08-23 01:05:47,鲁迅 / 1973 / 人民文学出版社
1029791,许三观卖血记,《许三观卖血记》是余华1995年创作的一部长篇小说，它以博大的温情描绘了磨难中的人生，以激烈的故事形式表达了人在面对厄运时求生的欲望。小说讲述了许三观靠着卖血渡过了人生的一个个难关，战胜了命运强加给他的惊涛骇浪，而当他老了，知道自己的血再也没有人要时，精神却崩溃了。,https://dou.img.lithub.cc/book/1029791.jpg,1998-9,https://book.douban.com/subject/1029791/,8.9,,5,,"许三观卖血记,中国文学,人生",2020-08-23 01:04:29,余华 / 1998 / 南海出版公司